key,date,time_rd,lottery,draw,categoria,generated_at,best_signal,best_a11,decision,top12,topq,pales,fingerprint,source_rows_hist_used,graded
2026-07-04|Anguilla|Anguila 1PM|2026-07-04 13:00,2026-07-04,2026-07-04 13:00,Anguilla,Anguila 1PM,NUCLEO,2026-07-04T12:19:03.736866-04:00,0.023568108351917885,3,✅ JUGAR — NÚCLEO,"[""43"", ""00"", ""27"", ""79"", ""68"", ""18"", ""12"", ""81"", ""84"", ""37"", ""52"", ""14""]","[""43"", ""00"", ""27""]","[""00-43"", ""27-43"", ""43-79""]",0654a47d58e466e9,534,1
2026-07-04|La Nacional|Loteria Nacional- Gana Más|2026-07-04 14:30,2026-07-04,2026-07-04 14:30,La Nacional,Loteria Nacional- Gana Más,NUCLEO,2026-07-04T13:19:27.204266-04:00,0.015418177884405459,2,✅ JUGAR — NÚCLEO,"[""04"", ""07"", ""55"", ""71"", ""01"", ""94"", ""49"", ""89"", ""64"", ""41"", ""40"", ""81""]","[""04"", ""07"", ""55""]","[""04-07"", ""04-55"", ""04-71""]",f4b3acceebb989ff,1068,1
2026-07-04|Anguilla|Anguila 6PM|2026-07-04 18:00,2026-07-04,2026-07-04 18:00,Anguilla,Anguila 6PM,NUCLEO,2026-07-04T14:47:19.963826-04:00,0.02530849637438744,3,✅ JUGAR — NÚCLEO,"[""93"", ""43"", ""88"", ""22"", ""46"", ""47"", ""38"", ""51"", ""63"", ""79"", ""45"", ""49""]","[""93"", ""43"", ""88""]","[""43-93"", ""88-93"", ""22-93""]",60f2eb919e43a221,1599,1
2026-07-04|Anguilla|Anguila 9PM|2026-07-04 21:00,2026-07-04,2026-07-04 21:00,Anguilla,Anguila 9PM,NUCLEO,2026-07-04T18:19:09.749576-04:00,0.005500702937753033,4,❌ NO JUGAR,"[""27"", ""85"", ""18"", ""64"", ""69"", ""00"", ""33"", ""15"", ""96"", ""80"", ""76"", ""88""]","[""27"", ""85"", ""18""]","[""27-85"", ""18-27"", ""27-64""]",875cdf3a6d1a9186,1672,1
2026-07-04|La Nacional|Loteria Nacional- Noche|2026-07-04 21:00,2026-07-04,2026-07-04 21:00,La Nacional,Loteria Nacional- Noche,VIGILANCIA,2026-07-04T18:19:14.056619-04:00,0.007605197623019105,3,🔍 JUGAR — VIGILANCIA,"[""31"", ""42"", ""00"", ""85"", ""09"", ""05"", ""11"", ""71"", ""63"", ""22"", ""69"", ""80""]","[""31"", ""42"", ""00""]","[""31-42"", ""00-31"", ""31-85""]",7b04b43c2589c7e4,1672,1
2026-07-05|La Primera|Quiniela La Primera|2026-07-05 12:00,2026-07-05,2026-07-05 12:00,La Primera,Quiniela La Primera,NUCLEO,2026-07-05T10:32:15.584114-04:00,0.04698372793424469,3,❌ NO JUGAR,"[""93"", ""76"", ""92"", ""50"", ""51"", ""06"", ""98"", ""14"", ""07"", ""65"", ""22"", ""42""]","[""93"", ""76"", ""92""]","[""76-93"", ""92-93"", ""50-93""]",2f7b21c993ce313b,2682,1
2026-07-05|Anguilla|Anguila 1PM|2026-07-05 13:00,2026-07-05,2026-07-05 13:00,Anguilla,Anguila 1PM,NUCLEO,2026-07-05T12:19:06.224938-04:00,0.023568108351917885,3,✅ JUGAR — NÚCLEO,"[""43"", ""47"", ""21"", ""01"", ""89"", ""79"", ""62"", ""94"", ""59"", ""37"", ""06"", ""98""]","[""43"", ""47"", ""21""]","[""43-47"", ""21-43"", ""01-43""]",c345a62790af2116,534,1
2026-07-05|La Nacional|Loteria Nacional- Gana Más|2026-07-05 14:30,2026-07-05,2026-07-05 14:30,La Nacional,Loteria Nacional- Gana Más,NUCLEO,2026-07-05T13:19:30.840701-04:00,0.017350848510176344,2,✅ JUGAR — NÚCLEO,"[""04"", ""07"", ""74"", ""19"", ""85"", ""70"", ""42"", ""49"", ""20"", ""40"", ""89"", ""37""]","[""04"", ""07"", ""74""]","[""04-07"", ""04-74"", ""04-19""]",489b49322cebb35a,1068,1
2026-07-05|Anguilla|Anguila 6PM|2026-07-05 18:00,2026-07-05,2026-07-05 18:00,Anguilla,Anguila 6PM,NUCLEO,2026-07-05T14:47:22.371919-04:00,0.02530849637438744,3,✅ JUGAR — NÚCLEO,"[""93"", ""43"", ""47"", ""46"", ""00"", ""13"", ""64"", ""54"", ""51"", ""92"", ""88"", ""84""]","[""93"", ""43"", ""47""]","[""43-93"", ""47-93"", ""46-93""]",42223053d512dc9e,1599,1
2026-07-05|La Nacional|Loteria Nacional- Noche|2026-07-05 18:00,2026-07-05,2026-07-05 18:00,La Nacional,Loteria Nacional- Noche,VIGILANCIA,2026-07-05T14:47:27.828223-04:00,0.02016584278240371,3,🔍 JUGAR — VIGILANCIA,"[""71"", ""50"", ""67"", ""73"", ""85"", ""34"", ""04"", ""22"", ""52"", ""76"", ""42"", ""84""]","[""71"", ""50"", ""67""]","[""50-71"", ""67-71"", ""71-73""]",2db3ffd7c699dfba,1599,1
2026-07-05|Anguilla|Anguila 9PM|2026-07-05 21:00,2026-07-05,2026-07-05 21:00,Anguilla,Anguila 9PM,NUCLEO,2026-07-05T18:19:20.606734-04:00,0.011542445439741564,3,✅ JUGAR — NÚCLEO,"[""41"", ""58"", ""12"", ""25"", ""56"", ""46"", ""81"", ""21"", ""55"", ""84"", ""50"", ""34""]","[""41"", ""58"", ""12""]","[""41-58"", ""12-41"", ""25-41""]",e863a7bf18f5dd06,2400,1
2026-07-06|La Primera|Quiniela La Primera|2026-07-06 12:00,2026-07-06,2026-07-06 12:00,La Primera,Quiniela La Primera,NUCLEO,2026-07-06T10:32:19.218574-04:00,0.04698372793424469,6,❌ NO JUGAR,"[""43"", ""93"", ""83"", ""76"", ""44"", ""32"", ""73"", ""14"", ""07"", ""56"", ""12"", ""41""]","[""43"", ""93"", ""83""]","[""43-93"", ""43-83"", ""43-76""]",cb0d6ff49b7c3cb3,2676,1
2026-07-06|Anguilla|Anguila 1PM|2026-07-06 13:00,2026-07-06,2026-07-06 13:00,Anguilla,Anguila 1PM,NUCLEO,2026-07-06T12:19:07.994804-04:00,0.023568108351917885,3,✅ JUGAR — NÚCLEO,"[""43"", ""80"", ""96"", ""01"", ""79"", ""77"", ""62"", ""81"", ""03"", ""37"", ""44"", ""73""]","[""43"", ""80"", ""96""]","[""43-80"", ""43-96"", ""01-43""]",888a015504696373,534,1
2026-07-06|La Nacional|Loteria Nacional- Gana Más|2026-07-06 14:30,2026-07-06,2026-07-06 14:30,La Nacional,Loteria Nacional- Gana Más,NUCLEO,2026-07-06T13:19:25.035085-04:00,0.017350848510176344,2,✅ JUGAR — NÚCLEO,"[""04"", ""07"", ""45"", ""46"", ""13"", ""89"", ""23"", ""20"", ""65"", ""63"", ""14"", ""37""]","[""04"", ""07"", ""45""]","[""04-07"", ""04-45"", ""04-46""]",f4592f5b2a698d37,1068,1
2026-07-06|Anguilla|Anguila 6PM|2026-07-06 18:00,2026-07-06,2026-07-06 18:00,Anguilla,Anguila 6PM,NUCLEO,2026-07-06T14:47:19.260573-04:00,0.02530849637438744,3,✅ JUGAR — NÚCLEO,"[""93"", ""43"", ""47"", ""31"", ""91"", ""87"", ""83"", ""03"", ""92"", ""88"", ""70"", ""06""]","[""93"", ""43"", ""47""]","[""43-93"", ""47-93"", ""31-93""]",4cce069a11441c4c,1599,1
2026-07-06|Anguilla|Anguila 9PM|2026-07-06 21:00,2026-07-06,2026-07-06 21:00,Anguilla,Anguila 9PM,NUCLEO,2026-07-06T18:19:12.945917-04:00,0.004962756512665462,2,❌ NO JUGAR,"[""48"", ""21"", ""94"", ""10"", ""55"", ""19"", ""15"", ""78"", ""63"", ""50"", ""49"", ""93""]","[""48"", ""21"", ""94""]","[""21-48"", ""48-94"", ""10-48""]",7c6a11cad2a66fba,1724,0
2026-07-06|La Nacional|Loteria Nacional- Noche|2026-07-06 21:00,2026-07-06,2026-07-06 21:00,La Nacional,Loteria Nacional- Noche,VIGILANCIA,2026-07-06T18:19:17.224304-04:00,0.007510100562269306,4,🔍 JUGAR — VIGILANCIA,"[""09"", ""00"", ""81"", ""80"", ""21"", ""19"", ""48"", ""90"", ""71"", ""07"", ""78"", ""63""]","[""09"", ""00"", ""81""]","[""00-09"", ""09-81"", ""09-80""]",9877c6e7e76d6066,1724,0
